"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue"
"11956","TCPD_MOUSE","S9_T2_fasted-S9_T0_fasted",0.0670069544351437,0.185567874659726,0.361091350310573,196,0.718420066251327,0.786186144566156
"11962","TCPE_MOUSE","S9_T2_fasted-S9_T0_fasted",0.0919896976195343,0.109538076069044,0.839796543090201,256,0.401806059722196,0.508372521470924
"11968","TCPG_MOUSE","S9_T2_fasted-S9_T0_fasted",0.1184973127908,0.0780978173319285,1.51729352802738,211,0.13068939266351,0.202594456235408
"11974","TCPH_MOUSE","S9_T2_fasted-S9_T0_fasted",0.153536677787227,0.141736542210957,1.0832540105198,224,0.279860334528979,0.380710905530413
"11980","TCPQ_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.401891691578701,0.163573336443539,-2.45695111634177,235,0.0147361931009313,0.030798133678071
"11986","TCPZ_MOUSE","S9_T2_fasted-S9_T0_fasted",0.061410192809592,0.0765771126671938,0.801939256661221,239,0.423384726583715,0.527266752281575
"11992","TCTP_MOUSE","S9_T2_fasted-S9_T0_fasted",0.248222214969789,0.09061465721797,2.7393163820363,162,0.00684677442329606,0.015566317760367
"11998","TEBP_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.116446338159013,0.077080374572846,-1.51071318483233,293,0.131939232606104,0.203814057529634
"12004","TERA_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.0218302994765842,0.0794206134433097,-0.274869439181134,294,0.783609605459864,0.835737197097531
"12010","TES_MOUSE","S9_T2_fasted-S9_T0_fasted",0.225684800457225,0.235668136851464,0.957638157929974,77,0.34124245194844,0.446750991640685
"12016","TFR1_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.221268086525236,0.276812635587083,-0.799342436287114,55,0.427530583514049,0.530243269902434
"12022","TGM2_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.287778192888405,0.0904560886145788,-3.18141318396586,192,0.00170934966997871,0.00458186627515003
"12028","THEM2_MOUSE","S9_T2_fasted-S9_T0_fasted",0.121218725452525,0.0723866711607309,1.67460008187646,231,0.0953659913653253,0.154702933172757
"12034","THEM4_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.477462366452148,0.129316512149079,-3.69219953830583,50,0.000550176655174317,0.00164780181681961
"12040","THIC_MOUSE","S9_T2_fasted-S9_T0_fasted",0.567072590669393,0.105112398747096,5.39491627466126,275,1.47964452690275e-07,9.04186667554254e-07
"12046","THIKA_MOUSE","S9_T2_fasted-S9_T0_fasted",0.576243283274774,0.146845258431233,3.92415314890558,176,0.000124675550868147,0.000436123741646879
"12052","THIKB_MOUSE","S9_T2_fasted-S9_T0_fasted",1.3923823907976,0.37017870063864,3.7613789999139,141,0.000246973541842443,0.000809251460792961
"12058","THIL_MOUSE","S9_T2_fasted-S9_T0_fasted",0.303197819032322,0.0489595013504765,6.19282898454952,216,2.94189317351368e-09,2.31770018713338e-08
"12064","THIM_MOUSE","S9_T2_fasted-S9_T0_fasted",0.132361922952966,0.0231638803533157,5.71415155552814,216,3.62999821312826e-08,2.43613213414385e-07
"12070","THIO_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.202036843277006,0.0593437215254414,-3.40451926646344,216,0.0007900468819666,0.00228684496824837
"12076","THIOM_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12082","THNS2_MOUSE","S9_T2_fasted-S9_T0_fasted",0.840765322053157,0.317844771351322,2.64520733966656,40,0.0116113685899504,0.0248697398167732
"12088","THOP1_MOUSE","S9_T2_fasted-S9_T0_fasted",0.430472131764793,0.0969638583127187,4.43951116689762,75,3.051818291544e-05,0.000121536148225884
"12094","THRB_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12100","THRSP_MOUSE","S9_T2_fasted-S9_T0_fasted",1.56420254958309,0.434913454082913,3.59658349241338,44,0.00081153334763151,0.00233783533530731
"12106","THTM_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.207457727035463,0.108527609039312,-1.91156636428169,254,0.0570571436787095,0.102363905292893
"12112","THTR_MOUSE","S9_T2_fasted-S9_T0_fasted",0.0516317527495919,0.0537744531591303,0.960153934002868,274,0.337824248422921,0.443256725664253
"12118","THUM1_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12124","TIF1B_MOUSE","S9_T2_fasted-S9_T0_fasted",0.0653625233902326,0.0977634748759175,0.668578152251559,144,0.504834943540842,0.600236822635174
"12130","TIM10_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.625079183496553,0.229226756826321,-2.7269032295831,75,0.00795612373271126,0.0178864717167156
"12136","TIM13_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.334792755327529,0.0904961308028112,-3.699525630074,281,0.000259809984331172,0.000849775616621089
"12142","TIM14_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12148","TIM16_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12154","TIM44_MOUSE","S9_T2_fasted-S9_T0_fasted",0.442626975033586,0.102325119451059,4.32569223870088,210,2.35022439789567e-05,9.5058183236316e-05
"12160","TIM50_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.611691601953468,0.378132897098298,-1.61766301384366,69,0.110298056529228,0.175623970501723
"12166","TIM8A_MOUSE","S9_T2_fasted-S9_T0_fasted",0.460968825308491,0.120492008856172,3.82572113855896,160,0.000186587613162592,0.000629602895811205
"12172","TIM8B_MOUSE","S9_T2_fasted-S9_T0_fasted",0.152003590228184,0.128042047927411,1.18713807447344,219,0.236459244162555,0.332142752265542
"12178","TIM9_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.159916063936871,0.153986094378825,-1.03850977311924,40,0.3052699791602,0.409134025324173
"12184","TKT_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.197796637171785,0.0547552102566785,-3.61238019623274,216,0.000377347335348999,0.00117483397191132
"12190","TLN1_MOUSE","S9_T2_fasted-S9_T0_fasted",0.116534027586711,0.185103692710625,0.629560793089581,152,0.529927123827144,0.625148403889834
"12196","TM135_MOUSE","S9_T2_fasted-S9_T0_fasted",2.08438956881331,0.451154321845162,4.6201254601495,100,1.14533456336829e-05,4.86029561785328e-05
"12202","TM14C_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.414097581701488,0.181669321019618,-2.27940292492627,52,0.026776084100671,0.0523955338989372
"12208","TM205_MOUSE","S9_T2_fasted-S9_T0_fasted",0.176621616503473,0.0336356195453885,5.25102908436506,120,6.63416085622259e-07,3.54604704173314e-06
"12214","TM214_MOUSE","S9_T2_fasted-S9_T0_fasted",0.175456923758077,0.151329331205444,1.15943764741732,78,0.249814863271329,0.34633858626446
"12220","TM9S3_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.193798538301143,0.180572811703667,-1.07324317804377,222,0.284327236283284,0.385918316213716
"12226","TM9S4_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.164805325754688,0.15832407423018,-1.04093661406847,60,0.302081378462301,0.405160220409837
"12232","TMCO1_MOUSE","S9_T2_fasted-S9_T0_fasted",0.155146136057929,0.0753190672878535,2.05985206196187,105,0.0418858856759847,0.0775252552041719
"12238","TMED9_MOUSE","S9_T2_fasted-S9_T0_fasted",0.646157273723426,0.0365544301810484,17.676579022655,115,0,0
"12244","TMEDA_MOUSE","S9_T2_fasted-S9_T0_fasted",1.29069183059854,0.118739326726518,10.8699608308483,157,0,0
"12250","TMM19_MOUSE","S9_T2_fasted-S9_T0_fasted",0.913730551295376,0.0553552904764188,16.5066526330419,120,0,0
"12256","TMM33_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.458397993632335,0.0954267840553805,-4.80366176194626,90,6.18445795685929e-06,2.7945730219025e-05
"12262","TMM43_MOUSE","S9_T2_fasted-S9_T0_fasted",0.0191701345595268,0.194049122214624,0.0987901122187201,60,0.921634233684703,0.949949607389609
"12268","TMM70_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12274","TMOD3_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12280","TNPO1_MOUSE","S9_T2_fasted-S9_T0_fasted",0.137243132343931,0.243123287977994,0.564500149226154,169,0.57316225992637,0.665750009606784
"12286","TNPO3_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12292","TOM22_MOUSE","S9_T2_fasted-S9_T0_fasted",0.19780418283187,0.107231227007598,1.84465093193287,110,0.067778838028858,0.118091590873356
"12298","TOM34_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.143985613709993,0.105580733702125,-1.36374894037221,90,0.176047863951206,0.260619877025805
"12304","TOM40_MOUSE","S9_T2_fasted-S9_T0_fasted",0.382269913234961,0.143262517001167,2.66831772355254,60,0.00978914735327518,0.0214485308393405
"12310","TOM5_MOUSE","S9_T2_fasted-S9_T0_fasted",0.019274034562034,0.0608767333644165,0.31660756904706,115,0.752115387673132,0.812661349113724
"12316","TOM70_MOUSE","S9_T2_fasted-S9_T0_fasted",0.409735084569917,0.173220171595741,2.36540052348033,135,0.0194334694500042,0.0391695735744246
"12322","TOP1_MOUSE","S9_T2_fasted-S9_T0_fasted",0.439547000399188,0.188054590462694,2.33733725572833,177,0.0205401797601237,0.0411257521827007
"12328","TPD52_MOUSE","S9_T2_fasted-S9_T0_fasted",1.42913204674249,0.21427627861831,6.6695765670273,153,4.4077896887984e-10,3.99629801250967e-09
"12334","TPD54_MOUSE","S9_T2_fasted-S9_T0_fasted",0.181336736615045,0.0884241136350525,2.05076114603156,261,0.0412887805541706,0.0766549901272102
"12340","TPIS_MOUSE","S9_T2_fasted-S9_T0_fasted",0.0466608216700762,0.0361657007016791,1.29019542729086,216,0.198362304302563,0.288394703221497
"12346","TPK1_MOUSE","S9_T2_fasted-S9_T0_fasted",1.13921239471991,0.12227061963706,9.3171392939815,90,7.54951656745106e-15,1.3028308590687e-13
"12352","TPM3_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.0794295128107878,0.0969730708701693,-0.819088352034666,236,0.413562368483855,0.518957764330155
"12358","TPM4_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.804053999570438,0.108560309969696,-7.40651901044573,110,2.80215850523291e-11,3.07727952211032e-10
"12364","TPMT_MOUSE","S9_T2_fasted-S9_T0_fasted",0.00454925276607854,0.124022076187363,0.0366809918518527,158,0.9707856677427,0.984381800681973
"12370","TPP1_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.838466834138559,0.138579540809318,-6.05043738232809,156,1.0312624532105e-08,7.38595875580012e-08
"12376","TPP2_MOUSE","S9_T2_fasted-S9_T0_fasted",0.963245847457437,0.421335626504432,2.28617232169258,80,0.0248894067636554,0.0490213098431995
"12382","TPRKB_MOUSE","S9_T2_fasted-S9_T0_fasted",-1.45774314124308,0.144512392537414,-10.0873227246976,55,4.08562073062058e-14,6.55145554326061e-13
"12388","TR112_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.232690795279406,0.0669189780080778,-3.47720186717912,170,0.000643334037602195,0.00188933756261779
"12394","TR150_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12400","TRA2A_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12406","TRA2B_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12412","TRAP1_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.319598875099253,0.184718142560612,-1.7301975359263,148,0.085679525498187,0.14335300111054
"12418","TRFE_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.472140198595898,0.105316771688131,-4.48304853090277,198,1.24435373538567e-05,5.25587172148914e-05
"12424","TRI33_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12430","TRM2A_MOUSE","S9_T2_fasted-S9_T0_fasted",0.447164292112276,0.0735360413658656,6.08088610437281,95,2.48631335519889e-08,1.68734074892149e-07
"12436","TRNT1_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.668326691949327,0.0841605371733603,-7.94109346727026,40,9.50252987408362e-10,8.08384231541762e-09
"12442","TRXR1_MOUSE","S9_T2_fasted-S9_T0_fasted",0.798327923016645,0.274623441796396,2.90699117961139,259,0.00396523295357287,0.0097094623133433
"12448","TRXR2_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12454","TS101_MOUSE","S9_T2_fasted-S9_T0_fasted",-1.72662452229335,0.155209646448779,-11.1244665637657,65,0,0
"12460","TSN_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.44256367177797,0.204695830758174,-2.16205513389674,81,0.0335647109460493,0.0639080518544227
"12466","TSN31_MOUSE","S9_T2_fasted-S9_T0_fasted",0.0709005603665556,0.0881250276645785,0.804545113295366,105,0.42290015118447,0.527230967173638
"12472","TSN4_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12478","TSP1_MOUSE","S9_T2_fasted-S9_T0_fasted",0.536622625563763,0.162454163619601,3.30322482112744,45,0.00187945121439625,0.00496438134181635
"12484","TT39C_MOUSE","S9_T2_fasted-S9_T0_fasted",0.613059875096814,0.146521290746293,4.18410097245422,155,4.77915939935958e-05,0.000183083231112887
"12490","TTC36_MOUSE","S9_T2_fasted-S9_T0_fasted",0.432779777196905,0.180283964515205,2.40054504215434,186,0.017356579121985,0.0355770603722135
"12496","TTC38_MOUSE","S9_T2_fasted-S9_T0_fasted",0.5879221825865,0.141812162642844,4.14578109260761,211,4.90505131249819e-05,0.000187114799542036
"12502","TTHY_MOUSE","S9_T2_fasted-S9_T0_fasted",0.525088606839001,0.118601838102487,4.42732267256479,239,1.45189571474358e-05,6.10402560351593e-05
"12508","TTL12_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12514","TTPA_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.125269042672991,0.131449552925299,-0.952981884572706,215,0.341669407218215,0.446750991640685
"12520","TWF1_MOUSE","S9_T2_fasted-S9_T0_fasted",0.405266140556257,0.102184601561466,3.96601967775432,171,0.000107295620439096,0.000381215027913024
"12526","TX1B3_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12532","TXD12_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.105074499872912,0.119653997581258,-0.878152857379919,215,0.380841062375719,0.487347461175708
"12538","TXD17_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.569736298664954,0.115605012941037,-4.92830098081942,199,1.7428202643277e-06,8.65202827112822e-06
"12544","TXND4_MOUSE","S9_T2_fasted-S9_T0_fasted",0.10472780695337,0.24158622717062,0.433500734623441,133,0.665353326218943,0.744669689381548
"12550","TXND5_MOUSE","S9_T2_fasted-S9_T0_fasted",0.0578590276216123,0.0758501077397632,0.762807454672613,182,0.44656578348808,0.548223035013822
"12556","TXNL1_MOUSE","S9_T2_fasted-S9_T0_fasted",0.129125167569836,0.129846427640363,0.994445283681392,207,0.32116716111569,0.426028474335014
"12562","TYPH_MOUSE","S9_T2_fasted-S9_T0_fasted",0.319937203979015,0.20049864275198,1.59570757980034,140,0.112809014139279,0.179306959316117
"12568","TYSD1_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.477720893093912,0.207420753965677,-2.30314895669969,167,0.0225035926096249,0.0446621137005917
"12574","U2AF1_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.575616639647723,0.0732414578274592,-7.8591641499511,110,2.82285306241192e-12,3.67986312884202e-11
"12580","U2AF2_MOUSE","S9_T2_fasted-S9_T0_fasted",0.295384639297016,0.114057497494091,2.58978713181323,179,0.0103940211119711,0.0226642193199658
"12586","U527_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12592","U5S1_MOUSE","S9_T2_fasted-S9_T0_fasted",0.840731920754156,0.0730563908329601,11.5079859704054,107,0,0
"12598","UAP1_MOUSE","S9_T2_fasted-S9_T0_fasted",0.704681632980812,0.0795047748087665,8.86338757232869,115,1.15463194561016e-14,1.93721581985705e-13
"12604","UAP56_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.092455212370627,0.184484150445323,-0.501155314141898,109,0.617272416485154,0.704343588583816
"12610","UB2L3_MOUSE","S9_T2_fasted-S9_T0_fasted",0.148128994751627,0.116818364694652,1.26802832019449,203,0.20624022531067,0.297774731683613
"12616","UB2V2_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12622","UBA1_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.0386106905561329,0.0710896771882063,-0.543126542182954,290,0.587459885346978,0.67714841746102
"12628","UBA5_MOUSE","S9_T2_fasted-S9_T0_fasted",0.00970212310766627,0.106048334005626,0.0914877465887538,159,0.927220202327387,0.952584305371453
"12634","UBA6_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.368084266648382,0.253250367416765,-1.45344020781869,30,0.15648326077698,0.235049718937989
"12640","UBAP2_MOUSE","S9_T2_fasted-S9_T0_fasted",-1.02244988092116,0.406102288361231,-2.51771514277132,40,0.0159180928674552,0.0329264660682977
"12646","UBC12_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.178506421135299,0.0694796784490302,-2.56918893581596,235,0.0108121920325082,0.0234631041471914
"12652","UBE2H_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12658","UBE2K_MOUSE","S9_T2_fasted-S9_T0_fasted",0.714802778879685,0.239369097184423,2.98619490689294,90,0.00363836389988448,0.0089941546883911
"12664","UBE2N_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.147471741765273,0.0944605640735658,-1.56119903804959,238,0.119805489970039,0.188280613899143
"12670","UBE2Z_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.263478484493888,0.133784297885328,-1.96942756854564,101,0.0516432601717352,0.093671258689874
"12676","UBE3A_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12682","UBP10_MOUSE","S9_T2_fasted-S9_T0_fasted",0.0746859692656398,0.133189502566836,0.560749667400865,125,0.575971956359129,0.667729484915382
"12688","UBP14_MOUSE","S9_T2_fasted-S9_T0_fasted",0.0748258597912843,0.217838396522918,0.343492520077434,147,0.731718748026788,0.79730555224072
"12694","UBP2L_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.325538713565877,0.26196471159402,-1.24268154891939,40,0.221220922330863,0.314228265937293
"12700","UBP5_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.106993537987218,0.0803871337601755,-1.33097839147269,212,0.18462575428477,0.27154372302273
"12706","UBP7_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.0880325869945511,0.225422943982591,-0.39052185833111,132,0.696780214936954,0.769857164308391
"12712","UBR4_MOUSE","S9_T2_fasted-S9_T0_fasted",0.516023511707125,0.339474717278092,1.52006463351557,60,0.133747307832153,0.205904946297248
"12718","UBXN1_MOUSE","S9_T2_fasted-S9_T0_fasted",0.0296687829058507,0.207964532694877,0.142662705613271,80,0.886915272583307,0.921496831376693
"12724","UBXN4_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.00402116997831915,0.206940101878882,-0.0194315646982366,120,0.984529102559166,0.993808835271717
"12730","UCHL5_MOUSE","S9_T2_fasted-S9_T0_fasted",0.305920697552403,0.135411497605555,2.25919292646428,91,0.02625920667816,0.0514396567576495
"12736","UCRI_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.190577302681041,0.0563298942686905,-3.3832355830813,212,0.000853178290065593,0.00243842123280576
"12742","UD11_MOUSE","S9_T2_fasted-S9_T0_fasted",0.827498717643026,0.25578371723124,3.2351500971226,161,0.00147563876132994,0.00401480095424904
"12748","UD16_MOUSE","S9_T2_fasted-S9_T0_fasted",0.627410136863838,0.136802811019693,4.58623717003535,270,6.91263771290807e-06,3.09276531747887e-05
"12754","UD19_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.156166323510248,0.139386019833872,-1.12038727912868,160,0.264227670383886,0.362987519890524
"12760","UD2A3_MOUSE","S9_T2_fasted-S9_T0_fasted",0.00180883386409229,0.102664231544979,0.0176189295616537,278,0.985955493635023,0.993808835271717
"12766","UD2B5_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.248426167919699,0.0835377294899766,-2.97381996657578,288,0.00319001680420294,0.00799489688688207
"12772","UD3A1_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12778","UD3A2_MOUSE","S9_T2_fasted-S9_T0_fasted",0.175316573112307,0.196969559375886,0.890069377561751,235,0.3743389138526,0.480043957467029
"12784","UEVLD_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12790","UFC1_MOUSE","S9_T2_fasted-S9_T0_fasted",0.274476502154532,0.151269354133009,1.81448849125903,201,0.0710934336996742,0.122921089564704
"12796","UFD1_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12802","UFL1_MOUSE","S9_T2_fasted-S9_T0_fasted",1.05274651666446,0.33921348624617,3.10349251827939,48,0.00320267341725522,0.00800447480285029
"12808","UFM1_MOUSE","S9_T2_fasted-S9_T0_fasted",0.551397223768621,0.14732253393156,3.7427894365758,175,0.000246601165415195,0.000809251460792961
"12814","UGDH_MOUSE","S9_T2_fasted-S9_T0_fasted",0.355877278232778,0.161105572030455,2.20896939657373,237,0.0281341032990576,0.0546984926801421
"12820","UGGG1_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.00119598269683729,0.256220738788606,-0.00466778256315948,57,0.996291960333019,0.997502967089321
"12826","UGPA_MOUSE","S9_T2_fasted-S9_T0_fasted",0.0413685756787198,0.0942307524357756,0.43901353442885,292,0.660976403714091,0.74160324676776
"12832","UK114_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.430890575664397,0.0359820261310618,-11.9751615457926,216,0,0
"12838","ULA1_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12844","UMPS_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.288502181885477,0.219247730628538,-1.31587305856439,90,0.1915586037155,0.28024319414895
"12850","UN45A_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12856","URAD_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.284346264545454,0.0831980315017444,-3.41770423425815,260,0.00073284107427396,0.00213833820706025
"12862","URAH_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.0200691140331253,0.0461561887670357,-0.434808734629719,216,0.664135353294598,0.743765920994939
"12868","URIC_MOUSE","S9_T2_fasted-S9_T0_fasted",0.174766880239364,0.0968785294629501,1.80397949068995,309,0.0722082730446876,0.124610848339975
"12874","USMG5_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.299469489053546,0.226349328122485,-1.32304121040507,70,0.190127324443409,0.278730349426745
"12880","USO1_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.359863227579885,0.188215174069467,-1.91197776353072,221,0.0571722948826507,0.102469038899469
"12886","USP9X_MOUSE","S9_T2_fasted-S9_T0_fasted",NA,NA,NA,NA,NA,NA
"12892","VA0D1_MOUSE","S9_T2_fasted-S9_T0_fasted",-0.654365252179175,0.0867433924531238,-7.54368988430785,198,1.61959334832318e-12,2.19007697549373e-11
